time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-03-12T20:55:28.100Z,18.517,-67.583,21,3.3,Md,10,309.6,0.16349338,0.23,pr,pr17071015,2017-03-13T01:07:16.629Z,"40km WNW of Rincon, Puerto Rico",earthquake,1.2,1.5,0,7,reviewed,pr,pr
2017-03-12T20:29:57.100Z,-7.192,129.6088,127.42,4.5,mb,,83,1.85,0.87,us,us100088k1,2017-03-12T20:46:35.040Z,"206km WNW of Saumlaki, Indonesia",earthquake,7.4,7.4,0.096,32,reviewed,us,us
2017-03-12T20:19:54.780Z,37.0755,-97.3536,5,2.7,mb_lg,,62,0.117,0.33,us,us100088jz,2017-03-13T17:44:37.320Z,"21km S of Wellington, Kansas",earthquake,1.4,1.9,0.18,8,reviewed,us,us
2017-03-12T19:56:47.700Z,36.8179,-97.795,5.14,3.1,mb_lg,,35,0.061,0.16,us,us100088ju,2017-03-13T03:59:17.862Z,"5km WNW of Medford, Oklahoma",earthquake,0.9,5.1,0.17,9,reviewed,us,us
2017-03-12T19:52:01.310Z,55.4446,161.9151,103.21,4.1,mb,,162,3.091,0.97,us,us100088jv,2017-03-12T20:51:55.040Z,"94km SSW of Ust'-Kamchatsk Staryy, Russia",earthquake,8.9,14.8,0.12,19,reviewed,us,us
2017-03-12T17:28:17.500Z,36.6845,-97.6832,2.84,2.6,mb_lg,,49,0.218,0.19,us,us100088jh,2017-03-12T19:47:16.516Z,"14km SSE of Medford, Oklahoma",earthquake,0.9,3.9,0.147,12,reviewed,us,us
2017-03-12T16:47:22.510Z,41,143.1992,35.95,4.2,mb,,133,1.014,0.9,us,us100088jd,2017-03-12T18:11:39.040Z,"153km ENE of Hachinohe, Japan",earthquake,7.6,8,0.096,30,reviewed,us,us
2017-03-12T15:51:30.400Z,35.883,-120.0476667,16.45,2.83,md,66,69,0.1598,0.14,nc,nc72773461,2017-03-13T20:37:02.101Z,"15km SSE of Avenal, California",earthquake,0.19,0.38,0.15,68,reviewed,nc,nc
2017-03-12T14:32:54.410Z,-24.1823,-67.3044,180.18,4.2,mb,,38,2.149,0.89,us,us100088j3,2017-03-12T15:38:21.040Z,"100km W of San Antonio de los Cobres, Argentina",earthquake,9.3,4.3,0.186,8,reviewed,us,us
2017-03-12T14:32:32.230Z,53.4341,-163.6015,36.5,2.7,ml,,,,0.33,ak,ak15472338,2017-03-15T22:36:40.964Z,"158km S of False Pass, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2017-03-12T14:05:54.340Z,21.616,143.1868,315.63,4.4,mb,,67,5.531,0.7,us,us100088iy,2017-03-12T15:20:52.040Z,"214km NW of Farallon de Pajaros, Northern Mariana Islands",earthquake,8.9,5.2,0.037,215,reviewed,us,us
2017-03-12T13:52:31.533Z,53.4364,-163.5788,3.7,2.8,ml,,,,0.51,ak,ak15472332,2017-03-15T22:36:40.201Z,"157km S of False Pass, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-03-12T13:05:31.530Z,35.3005,-117.4386667,2.56,2.5,ml,40,31,0.1804,0.13,ci,ci37825824,2017-03-13T16:58:17.239Z,"20km ESE of Johannesburg, CA",earthquake,0.14,0.67,0.135,137,reviewed,ci,ci
2017-03-12T12:21:23.880Z,27.1914,103.5868,39.59,4.8,mb,,75,6.028,0.59,us,us100088iq,2017-03-12T12:55:34.040Z,"5km E of Wenping, China",earthquake,8.3,7.6,0.065,72,reviewed,us,us
2017-03-12T11:50:39.450Z,53.6334,82.1136,48.83,4.3,mb,,79,1.635,0.91,us,us100088il,2017-03-12T12:07:13.040Z,"21km SW of Suzun, Russia",earthquake,6.2,7.1,0.116,21,reviewed,us,us
2017-03-12T11:01:33.247Z,39.2873,-115.017,0,3.1,ml,14,94.32,0.287,0.2799,nn,nn00581755,2017-03-13T02:37:01.950Z,"11km WNW of Ely, Nevada",earthquake,,0,0.38,6,reviewed,nn,nn
2017-03-12T10:43:07.960Z,36.4506,-96.8788,5,2.8,mb_lg,,69,0.049,0.21,us,us100088i1,2017-03-12T11:01:43.560Z,"14km NNW of Pawnee, Oklahoma",earthquake,0.8,1.9,0.18,8,reviewed,us,us
2017-03-12T10:09:37.380Z,-21.6748,-179.2312,597.5,5.1,mb,,52,4.672,1,us,us100088hw,2017-03-12T10:27:54.040Z,"126km SSW of Ndoi Island, Fiji",earthquake,10.9,7.7,0.038,232,reviewed,us,us
2017-03-12T10:04:02.200Z,18.545,-67.5904,23,2.5,Md,4,309.6,0.19044284,0.23,pr,pr17071010,2017-03-12T11:39:01.597Z,"42km WNW of Rincon, Puerto Rico",earthquake,1.7,2,0,4,reviewed,pr,pr
2017-03-12T09:46:05.000Z,18.5097,-67.5712,21,2.8,Md,13,309.6,0.1527136,0.28,pr,pr17071009,2017-03-12T10:01:10.373Z,"38km WNW of Rincon, Puerto Rico",earthquake,1.1,1.3,0,12,reviewed,pr,pr
2017-03-12T09:12:40.400Z,13.3443,-90.8109,56.45,4.8,mb,,145,1.573,1.33,us,us100088hp,2017-03-12T09:27:11.040Z,"64km S of Puerto San Jose, Guatemala",earthquake,8.8,9.4,0.035,245,reviewed,us,us
2017-03-12T07:39:19.017Z,53.2151,-165.4867,15.6,2.6,ml,,,,0.28,ak,ak15470514,2017-03-15T22:36:28.753Z,"101km SE of Unalaska, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-12T07:26:14.930Z,-39.5071,-75.2918,10,4,mwr,,164,1.487,0.78,us,us100088hi,2017-03-12T08:02:46.040Z,"165km WNW of Corral, Chile",earthquake,6.2,1.9,0.062,25,reviewed,us,us
2017-03-12T07:10:08.530Z,37.1506,-97.8031,5,2.6,ml,,64,0.035,0.25,us,us100088he,2017-03-15T21:40:01.990Z,"20km E of Anthony, Kansas",earthquake,2.4,1.6,0.056,42,reviewed,us,us
2017-03-12T06:18:16.610Z,37.2306,141.3578,41.48,4.3,mb,,151,0.781,0.53,us,us100088h2,2017-03-12T06:39:32.040Z,"42km SE of Namie, Japan",earthquake,3.6,9.6,0.143,14,reviewed,us,us
2017-03-12T05:48:51.660Z,1.967,98.9783,139.85,4.5,mb,,97,0.724,0.71,us,us100088gy,2017-03-12T06:09:18.040Z,"33km NE of Sibolga, Indonesia",earthquake,7.2,2.9,0.1,29,reviewed,us,us
2017-03-12T05:46:35.181Z,52.0779,-169.2768,15.8,2.5,ml,,,,0.38,ak,ak15501527,2017-03-15T22:36:25.766Z,"99km SSW of Nikolski, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2017-03-12T05:15:36.574Z,63.5712,-150.7813,8.8,3.2,ml,,,,0.68,ak,ak15470053,2017-03-15T22:36:24.021Z,"93km WNW of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-03-12T04:50:10.186Z,51.7352,176.4532,4.6,3.4,ml,,,,0.47,ak,ak15470046,2017-03-15T22:36:22.818Z,"78km SSE of Buldir Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-03-12T04:46:18.656Z,41.8332,-119.6464,9.9,2.7,ml,5,69.68,0.165,0.169,nn,nn00581735,2017-03-13T02:36:22.258Z,"70km SE of Lakeview, Oregon",earthquake,,4.6,0.45,4,reviewed,nn,nn
2017-03-12T04:03:22.100Z,16.4088,-98.3496,12.35,4.5,mb,,182,1.166,0.67,us,us100088gn,2017-03-12T23:05:55.040Z,"9km SE of Cuajinicuilapa, Mexico",earthquake,8.6,6.3,0.031,313,reviewed,us,us
2017-03-12T03:24:12.900Z,18.399,-67.647,17,3,Md,10,162,0.15900181,0.28,pr,pr17071007,2017-03-12T09:21:40.936Z,"42km W of Rincon, Puerto Rico",earthquake,1.3,0.7,0,6,reviewed,pr,pr
2017-03-12T03:13:11.700Z,18.4463,-67.6809,4,2.5,Md,4,338.4,0.20032431,0.11,pr,pr17071006,2017-03-12T08:05:17.712Z,"47km WNW of Rincon, Puerto Rico",earthquake,2.7,0.8,0,3,reviewed,pr,pr
2017-03-12T03:11:28.800Z,18.361,-67.5662,6,3,Md,3,334.8,0.49137846,0.3,pr,pr17071005,2017-03-12T07:16:02.220Z,"33km W of Rincon, Puerto Rico",earthquake,4.5,3.9,0,2,reviewed,pr,pr
2017-03-12T03:02:05.800Z,18.4624,-67.646,19,3,Md,5,324,0.1760698,0.1,pr,pr17071003,2017-03-12T07:08:26.153Z,"43km WNW of Rincon, Puerto Rico",earthquake,1.5,0.4,0,3,reviewed,pr,pr
2017-03-12T02:58:06.500Z,18.5314,-67.5548,18,2.9,Md,5,302.4,0.16259507,0.23,pr,pr17071001,2017-03-12T04:53:40.868Z,"38km WNW of Rincon, Puerto Rico",earthquake,1.6,0.7,0,3,reviewed,pr,pr
2017-03-12T02:29:08.700Z,18.538,-67.8584,21,3,Md,7,327.6,0.39076715,0.25,pr,pr17071004,2017-03-12T07:10:01.413Z,"57km E of Punta Cana, Dominican Republic",earthquake,1.9,20.3,0,5,reviewed,pr,pr
2017-03-12T02:24:59.700Z,18.1294,-68.0445,104,3.3,Md,14,219.6,0.49856498,0.2,pr,pr17071002,2017-03-12T23:09:52.040Z,"60km SE of Punta Cana, Dominican Republic",earthquake,1.9,1,0,10,reviewed,pr,pr
2017-03-12T02:14:18.580Z,-2.9445,138.9062,35,4.5,mb,,98,6.648,0.81,us,us100088gg,2017-03-12T23:24:43.040Z,"189km W of Abepura, Indonesia",earthquake,10.8,2,0.107,26,reviewed,us,us
2017-03-12T01:39:47.017Z,51.3948,179.8037,46,2.9,ml,,,,0.28,ak,ak15469157,2017-03-15T22:36:18.128Z,"63km SSE of Semisopochnoi Island, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-03-12T01:26:28.100Z,-4.6816,102.56,51.82,4.7,mb,,96,0.507,0.59,us,us100088gf,2017-03-12T23:35:31.040Z,"102km SSE of Bengkulu, Indonesia",earthquake,6.9,6.2,0.073,56,reviewed,us,us
2017-03-12T01:00:47.230Z,36.8927,-98.2688,5,2.5,ml,,87,0.1,0.79,us,us100088g7,2017-03-12T23:38:00.877Z,"17km NNE of Cherokee, Oklahoma",earthquake,1.9,2,0.059,38,reviewed,us,us
2017-03-12T00:07:58.788Z,51.5213,177.8584,47.2,3.1,ml,,,,0.49,ak,ak15468710,2017-03-15T22:36:15.425Z,"65km SW of Little Sitkin Island, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-03-11T23:59:28.400Z,18.5182,-67.5419,17,3,Md,6,183.6,0.14552708,0.33,pr,pr17070012,2017-03-12T03:53:13.863Z,"36km WNW of Rincon, Puerto Rico",earthquake,1.6,0.8,0,5,reviewed,pr,pr
2017-03-11T23:49:58.920Z,48.5931667,-123.0493333,11.8,2.59,ml,17,78,0.05301,0.28,uw,uw61256461,2017-03-15T00:04:35.623Z,"6km NNW of Friday Harbor, Washington",earthquake,0.46,0.91,0.197,12,reviewed,uw,uw
2017-03-11T23:43:12.700Z,18.326,-67.666,10,2.7,Md,3,309.6,0.18595126,0.15,pr,pr17070011,2017-03-12T03:27:40.911Z,"44km W of Rincon, Puerto Rico",earthquake,3,3.7,0,3,reviewed,pr,pr
2017-03-11T23:30:57.592Z,52.3161,-175.6539,221.4,3.1,ml,,,,0.55,ak,ak15499401,2017-03-15T19:21:51.862Z,"84km NE of Adak, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2017-03-11T21:39:47.670Z,-12.3393,165.6852,10,4.5,mb,,94,6.329,0.68,us,us100088ft,2017-03-11T22:27:54.040Z,"180km S of Lata, Solomon Islands",earthquake,11.1,1.9,0.131,17,reviewed,us,us
2017-03-11T21:28:40.962Z,52.0504,-178.5501,163,2.8,ml,,,,0.37,ak,ak15499389,2017-03-15T19:21:47.324Z,"33km WNW of Tanaga Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-03-11T21:18:20.400Z,18.7759,-67.2332,35,2.6,Md,8,280.8,0.32788508,0.2,pr,pr17070010,2017-03-12T00:40:15.550Z,"34km NNW of San Antonio, Puerto Rico",earthquake,1.1,2.1,0,4,reviewed,pr,pr
2017-03-11T19:57:46.650Z,37.5229,141.6361,40.32,5.4,mb,,135,0.755,1.02,us,us100088fi,2017-03-12T04:33:44.918Z,"56km E of Namie, Japan",earthquake,3.4,8.1,0.095,38,reviewed,us,us
2017-03-11T19:34:15.500Z,18.2017,-67.9817,105,3.2,Md,13,324,0.50934477,0.37,pr,pr17070008,2017-03-12T00:44:57.296Z,"61km SE of Punta Cana, Dominican Republic",earthquake,3.7,1.8,0,10,reviewed,pr,pr
2017-03-11T19:07:29.680Z,-29.9656,-72.1259,10,4.1,mb,,195,0.771,0.52,us,us100088fe,2017-03-11T23:28:20.678Z,"75km W of Coquimbo, Chile",earthquake,3.3,1.9,0.302,3,reviewed,us,us
2017-03-11T18:48:41.090Z,30.994,130.3956,139.21,5.3,mww,,28,0.516,0.91,us,us100088fc,2017-03-14T14:52:35.250Z,"31km SSE of Makurazaki, Japan",earthquake,5.8,3.7,0.055,32,reviewed,us,us
2017-03-11T17:23:19.838Z,51.577,-178.159,65.2,2.9,ml,,,,0.49,ak,ak15466546,2017-03-15T19:21:37.595Z,"34km S of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-11T17:10:38.680Z,-30.5136,-177.5283,22,5.6,mww,,62,1.311,0.71,us,us100088f7,2017-03-14T14:10:12.942Z,"142km SSE of Raoul Island, New Zealand",earthquake,7.5,1.8,0.062,25,reviewed,us,us
2017-03-11T16:55:55.150Z,51.7046,161.1595,36.97,4.2,mb,,128,2.027,0.92,us,us100088f6,2017-03-11T17:26:14.040Z,"226km SE of Petropavlovsk-Kamchatskiy, Russia",earthquake,9.5,7.3,0.146,13,reviewed,us,us
2017-03-11T15:51:03.900Z,18.415,-64.332,7,2.5,Md,3,349.2,0.59288809,0.03,pr,pr17070005,2017-03-11T19:57:13.641Z,"30km E of Road Town, British Virgin Islands",earthquake,3.4,1,0,3,reviewed,pr,pr
2017-03-11T15:48:18.888Z,66.2312,-135.4244,10.8,2.8,ml,,,,0.86,ak,ak15466129,2017-03-15T19:21:32.755Z,"136km S of Fort McPherson, Canada",earthquake,,0.3,,,reviewed,ak,ak
2017-03-11T15:04:34.661Z,51.8707,-175.4705,72.6,2.8,ml,,,,0.43,ak,ak15465741,2017-03-15T19:21:30.632Z,"81km E of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-03-11T15:00:16.900Z,19.055,-65.1405,49,2.9,Md,4,302.4,0.72134717,0.12,pr,pr17070004,2017-03-11T15:46:01.533Z,"81km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.1,6.8,0,3,reviewed,pr,pr
2017-03-11T14:36:39.463Z,52.8337,-167.8795,46.4,2.7,ml,,,,0.69,ak,ak15465735,2017-03-15T19:21:29.378Z,"67km E of Nikolski, Alaska",earthquake,,2,,,reviewed,ak,ak
2017-03-11T14:04:50.520Z,-6.7979,130.3182,124.09,5.2,mb,,73,1.526,1.36,us,us100088eu,2017-03-11T16:06:40.726Z,"168km NW of Saumlaki, Indonesia",earthquake,6.7,4.6,0.098,34,reviewed,us,us
2017-03-11T13:56:47.610Z,34.5706667,-87.1506667,5.28,2.69,md,23,59,0.1472,0.16,se,se60179996,2017-03-14T07:24:26.448Z,"6km SW of Trinity, Alabama",earthquake,0.33,0.76,0.08,17,reviewed,se,se
2017-03-11T13:10:35.683Z,49.8222,-178.6978,11.5,2.7,ml,,,,0.68,ak,ak15499332,2017-03-15T19:21:26.557Z,"162km S of Amatignak Island, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2017-03-11T12:53:41.920Z,23.5082,-44.9967,10,4.9,mb,,131,20.881,0.61,us,us100088eq,2017-03-11T13:38:27.040Z,"Northern Mid-Atlantic Ridge",earthquake,13.6,1.9,0.045,157,reviewed,us,us
2017-03-11T09:27:56.880Z,53.2404,-163.4178,21.91,4.1,mb,,210,1.619,0.8,us,us100088e7,2017-03-15T19:21:20.717Z,"179km S of False Pass, Alaska",earthquake,7.2,12,0.114,21,reviewed,us,us
2017-03-11T08:32:03.532Z,53.6422,-163.6852,40.3,3.4,ml,,,,0.84,ak,ak15463802,2017-03-15T19:21:18.015Z,"135km S of False Pass, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-03-11T08:21:19.100Z,19.5639,-65.0893,44,3.4,Md,10,298.8,1.21272563,0.18,pr,pr17070003,2017-03-12T08:06:56.040Z,"128km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.5,11.6,0,8,reviewed,pr,pr
2017-03-11T07:53:03.620Z,-16.2297,-73.7561,35,4.1,mb,,152,3.894,0.87,us,us100088dv,2017-03-11T21:12:24.683Z,"119km WNW of Camana, Peru",earthquake,4.5,2,0.165,10,reviewed,us,us
2017-03-11T07:02:10.680Z,-4.7719,-105.672,10,5,mb,,193,23.275,0.66,us,us100088dp,2017-03-11T07:23:24.040Z,"Central East Pacific Rise",earthquake,12.6,1.8,0.047,144,reviewed,us,us
2017-03-11T07:00:31.600Z,-29.2347,-69.287,91.79,5.2,mb,,43,0.95,1.18,us,us100088dn,2017-03-11T17:01:18.040Z,"117km WSW of Vinchina, Argentina",earthquake,5.9,7.3,0.083,48,reviewed,us,us
2017-03-11T05:58:04.690Z,-42.1825,172.8418,50.23,4.4,mwr,,55,0.422,0.86,us,us100088dk,2017-03-11T19:16:59.868Z,"73km WNW of Kaikoura, New Zealand",earthquake,2.6,7.6,0.06,27,reviewed,us,us
2017-03-11T04:36:11.800Z,18.6196,-65.6585,35,2.5,Md,4,280.8,0.39256378,0.07,pr,pr17070002,2017-03-11T08:15:13.884Z,"28km NNE of Luquillo, Puerto Rico",earthquake,1.1,2.5,0,4,reviewed,pr,pr
2017-03-11T03:42:16.750Z,-34.7839,-71.833,42.76,4.9,mb,,70,0.239,0.73,us,us100088d4,2017-03-12T14:12:14.434Z,"45km WSW of Santa Cruz, Chile",earthquake,5,7.3,0.053,116,reviewed,us,us
2017-03-11T02:10:32.470Z,36.4654,-96.8796,5.38,2.5,ml,,68,0.04,0.24,us,us100088cg,2017-03-11T03:05:58.923Z,"15km NNW of Pawnee, Oklahoma",earthquake,1.5,3.3,0.051,50,reviewed,us,us
2017-03-11T00:52:34.900Z,18.7833,-64.2949,49,3.5,Md,6,342,0.7581781,0.14,pr,pr17070001,2017-03-12T00:40:38.040Z,"54km NE of Road Town, British Virgin Islands",earthquake,4.6,4.2,0,6,reviewed,pr,pr
2017-03-10T23:49:42.400Z,18.4936,-67.6256,21,3,Md,6,324,0.1760698,0.18,pr,pr17069008,2017-03-12T00:37:09.040Z,"60km E of Punta Cana, Dominican Republic",earthquake,1.8,1.1,0,2,reviewed,pr,pr
2017-03-10T21:20:54.040Z,-1.8709,133.4668,25.36,4.9,mb,,68,1.601,0.49,us,us100088bk,2017-03-13T00:29:02.040Z,"130km SSW of Manokwari, Indonesia",earthquake,7.1,5,0.05,125,reviewed,us,us
2017-03-10T21:10:02.600Z,18.5879,-67.4589,9,2.6,Md,3,309.6,0.20391757,0.05,pr,pr17069007,2017-03-11T00:08:11.687Z,"35km NW of Rincon, Puerto Rico",earthquake,1,9.1,0,3,reviewed,pr,pr
2017-03-10T20:45:22.200Z,18.1404,-64.9387,108,3.2,Md,4,266.4,0.20930746,0.12,pr,pr17069006,2017-03-11T18:41:40.040Z,"9km SW of Charlotte Amalie, U.S. Virgin Islands",earthquake,8,2.1,0,3,reviewed,pr,pr
2017-03-10T20:19:31.680Z,11.2192,-60.7626,37.91,4.4,mb,,73,0.236,1.29,us,us100088at,2017-03-11T18:38:19.040Z,"5km NW of Scarborough, Trinidad and Tobago",earthquake,6.1,6,0.083,42,reviewed,us,us
2017-03-10T19:12:51.900Z,36.85,-98.2269,6.709,2.9,ml,,97,,0.46,us,us100088ad,2017-03-11T18:05:25.040Z,"15km NE of Cherokee, Oklahoma",earthquake,1.2,3.2,,,reviewed,tul,tul
2017-03-10T19:08:12.220Z,39.6489,54.1574,25.84,4.4,mb,,107,7.257,0.67,us,us100088ae,2017-03-11T16:53:00.040Z,"23km NW of Balkanabat, Turkmenistan",earthquake,9.7,5.6,0.078,51,reviewed,us,us
2017-03-10T18:27:38.510Z,-2.8254,138.7586,43.5,4.2,mb,,188,6.502,0.7,us,us100088a4,2017-03-11T16:32:52.040Z,"204km W of Abepura, Indonesia",earthquake,12.7,10.7,0.127,17,reviewed,us,us
2017-03-10T16:41:12.370Z,72.8351,4.7642,10,5,mb,,88,6.09,0.82,us,us1000888q,2017-03-10T16:58:47.040Z,"Norwegian Sea",earthquake,6.6,1.4,0.069,67,reviewed,us,us
2017-03-10T16:33:15.300Z,-7.2416,105.2858,51.61,4.8,mb,,177,3.683,0.82,us,us1000888j,2017-03-10T16:48:34.040Z,"61km SW of Tugu Hilir, Indonesia",earthquake,10.7,6.4,0.105,28,reviewed,us,us
2017-03-10T16:13:36.900Z,-6.6428,105.0673,70.69,4.7,mb,,90,3.091,0.66,us,us1000887k,2017-03-10T16:27:50.040Z,"62km W of Cangkeuteuk Sabrang, Indonesia",earthquake,9.6,8.1,0.089,39,reviewed,us,us
2017-03-10T15:53:52.240Z,29.6909,141.0343,106.07,5,mb,,144,2.777,0.97,us,us1000887f,2017-03-10T16:12:25.040Z,"Izu Islands, Japan region",earthquake,6.7,7.5,0.095,35,reviewed,us,us
2017-03-10T14:31:34.090Z,36.4664,-96.8867,2.63,2.9,mb_lg,,75,0.036,0.18,us,us10008865,2017-03-10T14:48:28.040Z,"16km NNW of Pawnee, Oklahoma",earthquake,0.8,4.4,0.065,61,reviewed,us,us
2017-03-10T13:49:55.770Z,36.2843,-97.5143,5,3.1,mb_lg,,34,0.21,0.3,us,us10008863,2017-03-10T20:32:40.291Z,"20km W of Perry, Oklahoma",earthquake,1.1,2,0.06,72,reviewed,us,us
2017-03-10T13:46:39.590Z,11.9584,-69.5903,10,5.5,mb,,24,0.656,1.44,us,us1000885n,2017-03-12T20:11:23.808Z,"54km N of La Vela de Coro, Venezuela",earthquake,5.8,1.8,0.023,658,reviewed,us,us
2017-03-10T13:13:20.860Z,13.3591,-90.1375,56.56,4.5,mb,,164,0.939,0.67,us,us1000885d,2017-03-10T15:08:56.603Z,"42km SW of Acajutla, El Salvador",earthquake,8,9.3,0.046,141,reviewed,us,us
2017-03-10T11:46:03.490Z,-22.6964,-67.6354,186.66,4.4,mb,,133,1.181,0.81,us,us10008858,2017-03-10T12:34:18.040Z,"64km ENE of San Pedro de Atacama, Chile",earthquake,13.3,15.4,0.379,2,reviewed,us,us
2017-03-10T11:11:09.130Z,51.517,-177.3535,65.06,4.6,mb,,142,0.358,0.91,us,us10008851,2017-03-14T18:19:39.269Z,"62km SW of Adak, Alaska",earthquake,6.9,6,0.035,252,reviewed,us,us
2017-03-10T08:40:57.200Z,19.1124,-65.5895,52,2.7,Md,5,262.8,0.85160289,0.28,pr,pr17069003,2017-03-10T11:22:54.197Z,"80km NNE of Vieques, Puerto Rico",earthquake,4.6,13.5,0,4,reviewed,pr,pr
2017-03-10T08:39:17.700Z,19.1821,-65.6946,16,3.2,Md,4,309.6,0.9522142,0.12,pr,pr17069002,2017-03-10T14:03:59.040Z,"68km NNE of Vieques, Puerto Rico",earthquake,4.7,9.4,0,4,reviewed,pr,pr
2017-03-10T07:42:46.900Z,36.3211667,-89.5365,10,2.51,md,42,27,0.04103,0.17,nm,nm60179831,2017-03-10T13:59:22.040Z,"7km NW of Ridgely, Tennessee",earthquake,0.26,0.36,0.104,34,reviewed,nm,nm
2017-03-10T07:36:10.944Z,62.8425,-149.368,71,3,ml,,,,0.52,ak,ak15456797,2017-03-14T18:19:32.021Z,"63km SSW of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-03-10T06:45:14.710Z,-42.4704,173.5735,27.1,4.2,mwr,,118,0.06,0.66,us,us10008833,2017-03-11T06:43:02.258Z,"11km SW of Kaikoura, New Zealand",earthquake,4.2,5.9,0.044,49,reviewed,us,us
2017-03-10T06:43:35.090Z,42.9679,-1.7451,6.29,4.3,mb,,66,3.688,0.54,us,us10008831,2017-03-12T12:48:38.567Z,"13km NNW of Berriobeiti, Spain",earthquake,7.1,3.3,0.148,13,reviewed,us,us
2017-03-10T06:22:20.380Z,-30.5622,-72.101,14.29,5.1,mwr,,84,0.416,0.88,us,us1000882x,2017-03-11T04:11:44.415Z,"86km W of Ovalle, Chile",earthquake,5.8,3.4,0.034,84,reviewed,us,us
2017-03-10T06:18:12.110Z,4.383,-77.5609,40.09,4.4,mb,,105,2.72,0.94,us,us1000885w,2017-03-10T14:19:17.040Z,"25km WNW of Santa Genoveva de Docorodo, Colombia",earthquake,5,13.9,0.149,13,reviewed,us,us
2017-03-10T06:15:13.830Z,-5.7605,153.9992,10,4.4,mb,,97,2.403,1.07,us,us1000882w,2017-03-10T09:42:30.040Z,"175km WNW of Panguna, Papua New Guinea",earthquake,6.7,1.9,0.126,18,reviewed,us,us
2017-03-10T06:01:17.210Z,17.5044,-62.801,104.75,4.5,mb,,102,0.172,0.64,us,us1000882u,2017-03-11T04:13:22.837Z,"10km N of Dieppe Bay Town, Saint Kitts and Nevis",earthquake,6.2,5.4,0.044,151,reviewed,us,us
2017-03-10T05:24:53.460Z,39.8751,143.0326,27.39,4.4,mwr,,143,1.759,0.51,us,us1000882n,2017-03-10T09:15:28.040Z,"96km ENE of Miyako, Japan",earthquake,6.8,5.5,0.073,18,reviewed,us,us
2017-03-10T04:44:45.700Z,18.6742,-64.2946,44,3.4,Md,5,345.6,0.70158424,0.2,pr,pr17069001,2017-03-10T07:43:21.852Z,"44km NE of Road Town, British Virgin Islands",earthquake,6.5,4.9,0,5,reviewed,pr,pr
2017-03-10T04:02:34.675Z,55.6071,-158.9574,54.8,3,ml,,,,0.65,ak,ak15456278,2017-03-14T18:19:27.088Z,"73km S of Chignik Lake, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-03-10T03:48:43.470Z,-28.8403,-67.6402,150.18,4.1,mb,,173,2.31,0.61,us,us1000882f,2017-03-10T04:36:10.040Z,"38km NNW of Chilecito, Argentina",earthquake,11.6,21.3,0.262,4,reviewed,us,us
2017-03-10T03:41:52.560Z,-2.2941,138.8406,54.21,4.6,mb,,128,6.614,0.87,us,us1000882g,2017-03-10T04:01:37.040Z,"197km W of Abepura, Indonesia",earthquake,13.4,9.5,0.105,27,reviewed,us,us
2017-03-10T03:37:42.300Z,18.5788,-65.053,37,2.8,Md,5,266.4,0.24434176,0.14,pr,pr17069000,2017-03-10T07:42:36.644Z,"29km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.5,2.4,0,4,reviewed,pr,pr
2017-03-10T03:25:36.460Z,37.2669,-98.1736,5,2.7,ml,,120,0.143,0.59,us,us10008826,2017-03-10T03:34:43.040Z,"13km W of Harper, Kansas",earthquake,1.8,1.9,0.06,36,reviewed,us,us
2017-03-10T03:23:05.626Z,56.0003,-153.1323,11.8,2.8,ml,,,,0.57,ak,ak15491309,2017-03-14T18:19:26.156Z,"156km E of Chirikof Island, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2017-03-10T03:23:02.990Z,-7.0984,129.3009,184.65,4.2,mb,,79,2.166,0.32,us,us1000882a,2017-03-10T03:51:55.040Z,"241km WNW of Saumlaki, Indonesia",earthquake,6.3,10,0.153,12,reviewed,us,us
2017-03-10T02:22:11.613Z,60.2091,-151.8499,67.5,3,ml,,,,0.63,ak,ak15456019,2017-03-14T18:19:58.088Z,"34km WSW of Cohoe, Alaska",earthquake,,0.3,,,reviewed,ak,ak
